ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1977E,C172P,,Cessna,172P,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N123AB,PA28,,Piper,PA28,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N456CD,SR22,,Cirrus,SR22,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N999ZZ,C172S,,Cessna,172S,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N789EF,PA44,,Piper,PA44,retractable_tricycle,Piston,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
1/21/25,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/13/25,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/18/25,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/6/25,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/25/25,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/3/25,N123AB,KORL,KORL,KORL KCLW KORL,,,,,,,1.2,1.2,,,,,,,,,,,150,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/13/25,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,0.25,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
11/1/25,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/5/25,N123AB,KORL,KORL,KORL KAMG KORL,,,,,,,3,3,,1.4,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
12/4/25,N123AB,KORL,KORL,KORL KPIE KORL,,,,,,,1.3,1.3,,,,,,,,,,,160,,1.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/13/25,N123AB,KORL,KORL,KORL KPGD KORL,,,,,,,1.8,1.8,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/14/25,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,90,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/25/25,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/23/25,N123AB,KORL,KORL,KORL KFXE KORL,,,,,,,2.5,2.5,,0.8,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/11/25,N123AB,KORL,KORL,KORL KSFB KSSI KORL,,,,,,,2.7,2.7,,,,,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
8/10/25,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/28/25,N123AB,KORL,KORL,KORL KLEE KORL,,,,,,,0.5,0.5,,,,,,,,,,,60,,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/12/25,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/6/25,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/15/25,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/27/25,N123AB,KORL,KORL,KORL KVLD KORL,,,,,,,2.8,2.8,,0.6,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/13/25,N123AB,KORL,KORL,KORL KFPR KORL,,,,,,,1.4,1.4,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/13/25,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,0.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/9/25,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/12/25,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/21/25,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,0.25,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
5/21/25,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,,,,,,,,,,180,,0.9,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
2/17/25,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/2/25,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,1.1,,,,,,,,,180,,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
10/24/25,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/19/25,N123AB,KORL,KORL,KORL KPBI KORL,,,,,,,2.1,2.1,,1.3,,,,,,,,,250,,1.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
11/14/25,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.5,,,,,,,,,140,,1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
6/21/25,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,,,,,,,,,,30,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/8/26,N456CD,KORL,KORL,KORL KFPR KORL,,,,,,,1.4,1.4,,,,,,,,,,,170,0.4,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/5/26,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,90,0.7,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/14/26,N123AB,KORL,KORL,KORL KDAB KSAV KORL,,,,,,,3.5,3.5,,,,,,,,,,,420,0.5,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
5/10/26,N456CD,KORL,KORL,KORL KTPA KSRQ KORL,,,,,,,1.7,1.7,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
6/3/26,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.8,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
11/27/26,N456CD,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/23/26,N456CD,KORL,KORL,KORL KLEE KORL,,,,,,,0.5,0.5,,0.5,,,,,,,,,60,0.7,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/23/26,N456CD,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,,,,,,,,,,30,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/14/26,N456CD,KORL,KORL,KORL KGNV KTLH KORL,,,,,,,3.2,3.2,,1.5,,,,,,,,,380,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,3
2/15/26,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,90,0.8,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/5/26,N123AB,KORL,KORL,KORL KPBI KORL,,,,,,,2.1,2.1,,1,,,,,,,,,250,0.8,2.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
7/28/26,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.5,,,,,,,,,90,,0.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
6/5/26,N456CD,KORL,KORL,KORL KOCF KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/22/26,N456CD,KORL,KORL,KORL KVLD KORL,,,,,,,2.8,2.8,,0.7,,,,,,,,,340,,1.7,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
2/23/26,N456CD,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/3/26,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/3/26,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,,,,,,,,,,190,,1.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/3/26,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,,,,,,,,,,70,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/17/26,N123AB,KORL,KORL,KORL KISM KORL,,,,,,,1.2,1.2,,0.25,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/15/26,N123AB,KORL,KORL,KORL KOCF KDHN KORL,,,,,,,4,4,,,,,,,,,,,480,0.8,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
12/3/26,N456CD,KORL,KORL,KORL KCLW KORL,,,,,,,1.2,1.2,,0.9,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/15/26,N456CD,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.9,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/9/26,N123AB,KORL,KORL,KORL KSRQ KORL,,,,,,,1.6,1.6,,1.5,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
12/20/26,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.8,,,,,,,,,100,0.7,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/15/26,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.6,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
10/27/26,N456CD,KORL,KORL,KORL KSPG KORL,,,,,,,1.3,1.3,,1.2,,,,,,,,,160,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/23/26,N123AB,KORL,KORL,KORL KMLB KFPR KORL,,,,,,,1.5,1.5,,1,,,,,,,,,180,,1.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
12/17/26,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/28/26,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,0.583333333,,,,,,,,,70,,0.6,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
1/14/26,N123AB,KORL,KORL,KORL KTIX KORL,,,,,,,1.6,1.6,,,,,,,,,,,70,1,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/19/26,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/21/26,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,0.8,,,,,,,,,100,0.4,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
8/11/26,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/6/26,N123AB,KORL,KORL,KORL KSFB KSSI KORL,,,,,,,2.7,2.7,,,,,,,,,,,320,1,2.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3
9/8/26,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/9/26,N456CD,KORL,KORL,KORL KLEE KORL,,,,,,,0.5,0.5,,0.5,,,,,,,,,60,0.6,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
10/19/26,N123AB,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/3/26,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,0.166666667,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
5/19/26,N456CD,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,,0.5,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/9/26,N456CD,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,0.7,,,,,,,,,90,,0.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
2/24/26,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/25/26,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,0.4,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/27/26,N456CD,KORL,KORL,KORL KMGM KORL,,,,,,,5,5,,,,,,,,,,,600,0.9,,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/24/26,N456CD,KORL,KORL,KORL KPGD KORL,,,,,,,1.8,1.8,,,,,,,,,,,210,,0.4,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/15/26,N123AB,KORL,KORL,KORL KAPF KORL,,,,,,,2.3,2.3,,,,,,,,,,,280,0.7,2.3,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
9/23/26,N123AB,KORL,KORL,KORL KDAB KORL,,,,,,,1.8,1.8,,,,,,,,,,,90,,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/25/26,N123AB,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,,,,,,,,,,20,,0.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/5/26,N123AB,KORL,KORL,KORL KMLB KORL,,,,,,,1.8,1.8,,,,,,,,,,,100,0.8,0.8,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/23/26,N456CD,KORL,KORL,KORL KTPA KORL,,,,,,,1.2,1.2,,0.7,,,,,,,,,140,,1.2,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
4/8/26,N456CD,KORL,KORL,KORL KGNV KTLH KORL,,,,,,,3.2,3.2,,2.7,,,,,,,,,380,,1.1,,,,,,1;RNAV (GPS) RWY 01;01;KORL;;,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,3
3/14/26,N456CD,KORL,KORL,KORL KSFB KORL,,,,,,,1.2,1.2,,0.166666667,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
