ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N111AA,E175,,Embraer,E175,retractable_tricycle,Jet,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N222BB,A320,,Airbus,A320,retractable_tricycle,Jet,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N333CC,A330,,Airbus,A330,retractable_tricycle,Jet,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
01/13/13,N111AA,KTPA,KDCA,KTPA KDCA,,,,,,,2.5,2.5,,,,2.5,,,,,,,708.3,,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/13/13,N111AA,KDCA,KCLT,KDCA KCLT,,,,,,,1.4,1.4,,1.4,,1.4,,,,,,,287.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/13/13,N111AA,KCLT,KDCA,KCLT KDCA,,,,,,,1.4,1.4,,,,1.4,,,,,,,287.5,,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/16/13,N111AA,KDCA,KORF,KDCA KORF,,,,,,,0.8,0.8,,,,0.8,,,,,,,124.0,,,,,,,,1;RNAV (GPS) RWY 04;04;KORF;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/16/13,N111AA,KORF,KDCA,KORF KDCA,,,,,,,1.0,1.0,,,,1.0,,,,,,,124.0,,,,,,,,1;ILS OR LOC RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/16/13,N111AA,KDCA,KCLE,KDCA KCLE,,,,,,,1.4,1.4,,,,1.4,,,,,,,268.7,,,,,,,,1;ILS OR LOC RWY 27L;27L;KCLE;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/16/13,N111AA,KCLE,KDCA,KCLE KDCA,,,,,,,1.3,1.3,,,,1.3,,,,,,,268.7,0.2,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/18/13,N111AA,KDCA,KGRR,KDCA KGRR,,,,,,,1.7,1.7,,,,1.7,,,,,,,454.5,,,,,,,,1;ILS OR LOC RWY 22;22;KGRR;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/18/13,N111AA,KGRR,KDCA,KGRR KDCA,,,,,,,1.8,1.8,,,,1.8,,,,,,,454.5,,,,,,,,1;ILS OR LOC RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/19/13,N111AA,KDCA,KPBI,KDCA KPBI,,,,,,,2.6,2.6,,,,2.6,,,,,,,746.5,0.3,,,,,,,1;ILS OR LOC RWY 18;18;KPBI;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/19/13,N111AA,KPBI,KDCA,KPBI KDCA,,,,,,,2.5,2.5,,,,2.5,,,,,,,746.5,,,,,,,,1;ILS OR LOC RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/20/13,N111AA,KDCA,KEWR,KDCA KEWR,,,,,,,1.1,1.1,,1.1,,1.1,,,,,,,172.2,,,,,,,,1;ILS OR LOC RWY 36R;36R;KEWR;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/20/13,N111AA,KEWR,KDCA,KEWR KDCA,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,172.2,,,,,,,,1;RNAV (GPS) RWY 27L;27L;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/20/13,N111AA,KDCA,KATL,KDCA KATL,,,,,,,2.0,2.0,,,,2.0,,,,,,,474.9,,,,,,,,1;RNAV (GPS) RWY 22;22;KATL;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/20/13,N111AA,KATL,KDCA,KATL KDCA,,,,,,,1.9,1.9,,,,1.9,,,,,,,474.9,,,,,,,,1;ILS OR LOC RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/21/13,N111AA,KDCA,KRDU,KDCA KRDU,,,,,,,1.0,1.0,,,,1.0,,,,,,,196.9,,,,,,,,1;RNAV (GPS) RWY 09;09;KRDU;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/21/13,N111AA,KRDU,KDCA,KRDU KDCA,,,,,,,1.2,1.2,,,,1.2,,,,,,,196.9,,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/22/13,N111AA,KDCA,KIND,KDCA KIND,,,,,,,1.7,1.7,,,,1.7,,,,,,,433.0,,,,,,,,1;RNAV (GPS) RWY 18;18;KIND;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/22/13,N111AA,KIND,KDCA,KIND KDCA,,,,,,,1.8,1.8,,,,1.8,,,,,,,433.0,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/23/13,N111AA,KDCA,KEWR,KDCA KEWR,,,,,,,0.9,0.9,,,,0.9,,,,,,,172.2,,,,,,,,1;ILS OR LOC RWY 36R;36R;KEWR;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/23/13,N111AA,KEWR,KDCA,KEWR KDCA,,,,,,,1.2,1.2,,,,1.2,,,,,,,172.2,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/23/13,N111AA,KDCA,KDTW,KDCA KDTW,,,,,,,1.7,1.7,,,,1.7,,,,,,,351.6,0.3,,,,,,,1;ILS OR LOC RWY 36R;36R;KDTW;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/23/13,N111AA,KDTW,KDCA,KDTW KDCA,,,,,,,1.4,1.4,,,,1.4,,,,,,,351.6,0.6,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/27/13,N111AA,KDCA,KSYR,KDCA KSYR,,,,,,,1.4,1.4,,,,1.4,,,,,,,259.2,,,,,,,,1;RNAV (GPS) RWY 09;09;KSYR;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/27/13,N111AA,KSYR,KDCA,KSYR KDCA,,,,,,,1.2,1.2,,,,1.2,,,,,,,259.2,0.3,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/27/13,N111AA,KDCA,KMCO,KDCA KMCO,,,,,,,2.4,2.4,,2.4,,2.4,,,,,,,661.1,,,,,,,,1;ILS OR LOC RWY 09;09;KMCO;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/27/13,N111AA,KMCO,KDCA,KMCO KDCA,,,,,,,2.2,2.2,,,,2.2,,,,,,,661.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/28/13,N111AA,KDCA,KLGA,KDCA KLGA,,,,,,,1.1,1.1,,,,1.1,,,,,,,186.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/28/13,N111AA,KLGA,KDCA,KLGA KDCA,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,186.2,,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/28/13,N111AA,KDCA,KMIA,KDCA KMIA,,,,,,,2.7,2.7,,,,2.7,,,,,,,800.8,1.2,,,,,,,1;ILS OR LOC RWY 22;22;KMIA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/28/13,N111AA,KMIA,KDCA,KMIA KDCA,,,,,,,2.8,2.8,,2.8,,2.8,,,,,,,800.8,0.7,,,,,,,1;ILS OR LOC RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
01/29/13,N111AA,KDCA,KTPA,KDCA KTPA,,,,,,,2.3,2.3,,,,2.3,,,,,,,708.3,0.5,,,,,,,1;RNAV (GPS) RWY 27L;27L;KTPA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/29/13,N111AA,KTPA,KDCA,KTPA KDCA,,,,,,,2.6,2.6,,,,2.6,,,,,,,708.3,,,,,,,,1;ILS OR LOC RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/29/13,N111AA,KDCA,KCVG,KDCA KCVG,,,,,,,1.5,1.5,,,,1.5,,,,,,,355.9,,,,,,,,1;ILS OR LOC RWY 27L;27L;KCVG;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/29/13,N111AA,KCVG,KDCA,KCVG KDCA,,,,,,,1.7,1.7,,,,1.7,,,,,,,355.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/30/13,N111AA,KDCA,KSAV,KDCA KSAV,,,,,,,1.7,1.7,,,,1.7,,,,,,,451.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/30/13,N111AA,KSAV,KDCA,KSAV KDCA,,,,,,,1.9,1.9,,,,1.9,,,,,,,451.9,,,,,,,,1;ILS OR LOC RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/30/13,N111AA,KDCA,KSAV,KDCA KSAV,,,,,,,1.7,1.7,,,,1.7,,,,,,,451.9,,,,,,,,1;RNAV (GPS) RWY 09;09;KSAV;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
01/30/13,N111AA,KSAV,KDCA,KSAV KDCA,,,,,,,1.9,1.9,,,,1.9,,,,,,,451.9,,,,,,,,1;ILS OR LOC RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/01/13,N111AA,KDCA,KCLT,KDCA KCLT,,,,,,,1.3,1.3,,,,1.3,,,,,,,287.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/01/13,N111AA,KCLT,KDCA,KCLT KDCA,,,,,,,1.3,1.3,,,,1.3,,,,,,,287.5,,,,,,,,1;RNAV (GPS) RWY 09;09;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/02/13,N111AA,KDCA,KMIA,KDCA KMIA,,,,,,,2.5,2.5,,,,2.5,,,,,,,800.8,1.2,,,,,,,1;ILS OR LOC RWY 09;09;KMIA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/02/13,N111AA,KMIA,KDCA,KMIA KDCA,,,,,,,2.7,2.7,,,,2.7,,,,,,,800.8,,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/05/13,N111AA,KDCA,KMIA,KDCA KMIA,,,,,,,2.6,2.6,,,,2.6,,,,,,,800.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/05/13,N111AA,KMIA,KDCA,KMIA KDCA,,,,,,,2.5,2.5,,,,2.5,,,,,,,800.8,,,,,,,,1;ILS OR LOC RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/06/13,N111AA,KDCA,KCMH,KDCA KCMH,,,,,,,1.4,1.4,,,,1.4,,,,,,,279.9,,,,,,,,1;RNAV (GPS) RWY 18;18;KCMH;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/06/13,N111AA,KCMH,KDCA,KCMH KDCA,,,,,,,1.5,1.5,,,,1.5,,,,,,,279.9,,,,,,,,1;ILS OR LOC RWY 09;09;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/07/13,N111AA,KDCA,KMCO,KDCA KMCO,,,,,,,2.4,2.4,,2.4,,2.4,,,,,,,661.1,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KMCO;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/07/13,N111AA,KMCO,KDCA,KMCO KDCA,,,,,,,2.4,2.4,,2.4,,2.4,,,,,,,661.1,0.7,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/07/13,N111AA,KDCA,KSYR,KDCA KSYR,,,,,,,1.3,1.3,,,,1.3,,,,,,,259.2,0.4,,,,,,,1;ILS OR LOC RWY 22;22;KSYR;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/07/13,N111AA,KSYR,KDCA,KSYR KDCA,,,,,,,1.4,1.4,,,,1.4,,,,,,,259.2,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/11/13,N111AA,KDCA,KEYW,KDCA KEYW,,,,,,,2.9,2.9,,,,2.9,,,,,,,891.1,0.3,,,,,,,1;RNAV (GPS) RWY 27L;27L;KEYW;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/11/13,N111AA,KEYW,KDCA,KEYW KDCA,,,,,,,2.9,2.9,,,,2.9,,,,,,,891.1,,,,,,,,1;RNAV (GPS) RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/13/13,N111AA,KDCA,KPBI,KDCA KPBI,,,,,,,2.7,2.7,,,,2.7,,,,,,,746.5,,,,,,,,1;ILS OR LOC RWY 04;04;KPBI;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/13/13,N111AA,KPBI,KDCA,KPBI KDCA,,,,,,,2.5,2.5,,,,2.5,,,,,,,746.5,,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/14/13,N111AA,KDCA,KRIC,KDCA KRIC,,,,,,,1.0,1.0,,,,1.0,,,,,,,81.9,0.4,,,,,,,1;RNAV (GPS) RWY 18;18;KRIC;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/14/13,N111AA,KRIC,KDCA,KRIC KDCA,,,,,,,0.9,0.9,,,,0.9,,,,,,,81.9,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/16/13,N111AA,KDCA,KMCI,KDCA KMCI,,,,,,,2.6,2.6,,,,2.6,,,,,,,822.9,,,,,,,,1;ILS OR LOC RWY 22;22;KMCI;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/16/13,N111AA,KMCI,KDCA,KMCI KDCA,,,,,,,2.7,2.7,,,,2.7,,,,,,,822.9,0.3,,,,,,,1;RNAV (GPS) RWY 27L;27L;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/16/13,N111AA,KDCA,KCLE,KDCA KCLE,,,,,,,1.2,1.2,,,,1.2,,,,,,,268.7,0.4,,,,,,,1;RNAV (GPS) RWY 36R;36R;KCLE;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/16/13,N111AA,KCLE,KDCA,KCLE KDCA,,,,,,,1.4,1.4,,,,1.4,,,,,,,268.7,,,,,,,,1;ILS OR LOC RWY 27L;27L;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/19/13,N111AA,KDCA,KMCO,KDCA KMCO,,,,,,,2.3,2.3,,2.3,,2.3,,,,,,,661.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/19/13,N111AA,KMCO,KDCA,KMCO KDCA,,,,,,,2.4,2.4,,,,2.4,,,,,,,661.1,,,,,,,,1;RNAV (GPS) RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/19/13,N111AA,KDCA,KPVD,KDCA KPVD,,,,,,,1.5,1.5,,,,1.5,,,,,,,309.4,,,,,,,,1;RNAV (GPS) RWY 09;09;KPVD;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/19/13,N111AA,KPVD,KDCA,KPVD KDCA,,,,,,,1.5,1.5,,,,1.5,,,,,,,309.4,,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/20/13,N111AA,KDCA,KCLT,KDCA KCLT,,,,,,,1.5,1.5,,,,1.5,,,,,,,287.5,0.2,,,,,,,1;ILS OR LOC RWY 27L;27L;KCLT;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/20/13,N111AA,KCLT,KDCA,KCLT KDCA,,,,,,,1.5,1.5,,,,1.5,,,,,,,287.5,,,,,,,,1;RNAV (GPS) RWY 09;09;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/22/13,N111AA,KDCA,KJFK,KDCA KJFK,,,,,,,1.2,1.2,,,,1.2,,,,,,,185.0,,,,,,,,1;RNAV (GPS) RWY 36R;36R;KJFK;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/22/13,N111AA,KJFK,KDCA,KJFK KDCA,,,,,,,1.0,1.0,,,,1.0,,,,,,,185.0,,,,,,,,1;ILS OR LOC RWY 36R;36R;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/24/13,N111AA,KDCA,KBUF,KDCA KBUF,,,,,,,1.4,1.4,,,,1.4,,,,,,,257.2,0.7,,,,,,,1;RNAV (GPS) RWY 22;22;KBUF;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/24/13,N111AA,KBUF,KDCA,KBUF KDCA,,,,,,,1.2,1.2,,1.2,,1.2,,,,,,,257.2,0.1,,,,,,,1;ILS OR LOC RWY 27L;27L;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/24/13,N111AA,KDCA,KORD,KDCA KORD,,,,,,,1.9,1.9,,,,1.9,,,,,,,530.5,,,,,,,,1;ILS OR LOC RWY 36R;36R;KORD;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/24/13,N111AA,KORD,KDCA,KORD KDCA,,,,,,,1.9,1.9,,,,1.9,,,,,,,530.5,,,,,,,,1;ILS OR LOC RWY 18;18;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/26/13,N111AA,KDCA,KBTV,KDCA KBTV,,,,,,,1.6,1.6,,1.6,,1.6,,,,,,,379.7,,,,,,,,1;ILS OR LOC RWY 04;04;KBTV;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/26/13,N111AA,KBTV,KDCA,KBTV KDCA,,,,,,,1.7,1.7,,1.7,,1.7,,,,,,,379.7,0.8,,,,,,,1;ILS OR LOC RWY 09;09;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/27/13,N111AA,KDCA,KCHS,KDCA KCHS,,,,,,,1.6,1.6,,1.6,,1.6,,,,,,,386.0,,,,,,,,1;ILS OR LOC RWY 22;22;KCHS;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/27/13,N111AA,KCHS,KDCA,KCHS KDCA,,,,,,,1.6,1.6,,1.6,,1.6,,,,,,,386.0,,,,,,,,1;RNAV (GPS) RWY 04;04;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
02/27/13,N111AA,KDCA,KMYR,KDCA KMYR,,,,,,,1.3,1.3,,,,1.3,,,,,,,323.6,,,,,,,,1;ILS OR LOC RWY 18;18;KMYR;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
02/27/13,N111AA,KMYR,KDCA,KMYR KDCA,,,,,,,1.4,1.4,,1.4,,1.4,,,,,,,323.6,0.5,,,,,,,1;RNAV (GPS) RWY 22;22;KDCA;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
03/01/13,N111AA,KDCA,KRIC,KDCA KRIC,,,,,,,0.8,0.8,,,,0.8,,,,,,,81.9,,,,,,,,1;ILS OR LOC RWY 04;04;KRIC;;,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
03/01/13,N111AA,KRIC,KDCA,KRIC KDCA,,,,,,,1.0,1.0,,,,1.0,,,,,,,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
03/01/13,N111AA,KDCA,KGRR,KDCA KGRR,,,,,,,1.6,1.6,,1.6,,1.6,,,,,,,454.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
