ForeFlight Logbook Import,This row is required for importing into ForeFlight. Do not delete or modify.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aircraft Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AircraftID,TypeCode,Year,Make,Model,GearType,EngineType,equipType (FAA),aircraftClass (FAA),complexAircraft (FAA),taa (FAA),highPerformance (FAA),pressurized (FAA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N1977E,C172P,,Cessna,172P,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N123AB,PA28,,Piper,PA28,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N456CD,SR22,,Cirrus,SR22,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N999ZZ,C172S,,Cessna,172S,fixed_tricycle,Piston,aircraft,airplane_single_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N789EF,PA44,,Piper,PA44,retractable_tricycle,Piston,aircraft,airplane_multi_engine_land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flights Table , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually,Deprecated: Do not edit manually
Date,AircraftID,From,To,Route,TimeOut,TimeOff,TimeOn,TimeIn,OnDuty,OffDuty,TotalTime,PIC,SIC,Night,Solo,CrossCountry,PICUS,MultiPilot,IFR,Examiner,NVG,NVG Ops,Distance,ActualInstrument,SimulatedInstrument,HobbsStart,HobbsEnd,TachStart,TachEnd,Holds,Approach1,Approach2,Approach3,Approach4,Approach5,Approach6,DualGiven,DualReceived,SimulatedFlight,GroundTraining,GroundTrainingGiven,InstructorName,InstructorComments,Person1,Person2,Person3,Person4,Person5,Person6,PilotComments,Flight Review (FAA),IPC (FAA),Checkride (FAA),FAA 61.58 (FAA),NVG Proficiency (FAA),DayTakeoffs,DayLandingsFullStop,NightTakeoffs,NightLandingsFullStop,AllLandings
6/2/25,N1977E,KVKX,KVKX,KVKX KMTN KVKX,,,,,,,0.8,0.8,,0.6,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/10/25,N1977E,KVKX,KVKX,KVKX KTTN KMIV KVKX,,,,,,,3.6,3.6,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/13/25,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/12/25,N1977E,KVKX,KVKX,KVKX 2W5 KVKX,,,,,,,1.6,1.6,,0.6,,,,,,,,,40,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/19/25,N1977E,KVKX,KVKX,KVKX KMTN KVKX,,,,,,,0.8,0.8,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/6/25,N1977E,KVKX,KVKX,KVKX 2W6 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/19/25,N1977E,KVKX,KVKX,KVKX KMTN KVKX,,,,,,,0.8,0.8,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/5/25,N1977E,KVKX,W50,KVKX W50,,,,,,,1.6,1.6,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
5/16/25,N1977E,KVKX,KESN,KVKX KESN,,,,,,,1.6,1.6,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
6/8/25,N1977E,KVKX,KVKX,KVKX 2W6 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/10/25,N1977E,KVKX,KVKX,KVKX 2W5 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,40,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/24/25,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/5/25,N1977E,KVKX,KCGE,KVKX KCGE,,,,,,,1.6,1.6,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
8/5/25,N1977E,KVKX,2W6,KVKX 2W6,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
1/16/25,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/27/25,N1977E,KVKX,KVKX,KVKX KMTN KVKX,,,,,,,0.8,0.8,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/23/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
1/27/26,N1977E,KVKX,KVKX,KVKX KFDK KVKX,,,,,,,0.9,0.9,,0.8,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/19/26,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/14/26,N1977E,KVKX,KVKX,KVKX KMIV KVKX,,,,,,,1.8,1.8,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/18/26,N1977E,KVKX,KFDK,KVKX KFDK,,,,,,,1.6,1.6,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
1/14/26,N1977E,KVKX,2W5,KVKX 2W5,,,,,,,1.6,1.6,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
5/28/26,N1977E,KVKX,KVKX,KVKX CWD KVKX,,,,,,,1.1,1.1,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/13/26,N1977E,KVKX,KVKX,KVKX 2W5 KVKX,,,,,,,1.6,1.6,,0.5,,,,,,,,,40,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/6/26,N1977E,KVKX,KVKX,KVKX KESN KVKX,,,,,,,1.7,1.7,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/20/26,N1977E,KVKX,KVKX,KVKX KESN KVKX,,,,,,,1.7,1.7,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/17/26,N1977E,KVKX,KVKX,KVKX KFDK KVKX,,,,,,,0.9,0.9,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/25/26,N1977E,KVKX,KANP,KVKX KANP,,,,,,,1.6,1.6,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
6/4/26,N1977E,KVKX,2W5,KVKX 2W5,,,,,,,1.6,1.6,,0.5,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
11/22/26,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
8/15/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/7/26,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
12/27/26,N1977E,KVKX,KFDK,KVKX KFDK,,,,,,,1.6,1.6,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
9/17/26,N1977E,KVKX,KVKX,KVKX CWD KVKX,,,,,,,1.1,1.1,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/1/26,N1977E,KVKX,CWD,KVKX CWD,,,,,,,1.6,1.6,,,,0.6,,,,,,,55,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
4/12/26,N1977E,KVKX,KFDK,KVKX KFDK,,,,,,,1.6,1.6,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
3/11/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
5/25/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/12/26,N1977E,KVKX,KVKX,KVKX KMTN KVKX,,,,,,,0.8,0.8,,,,,,,,,,,80,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
10/4/26,N1977E,KVKX,KMTN,KVKX KMTN,,,,,,,1.6,1.6,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2/11/26,N1977E,KVKX,KVKX,KVKX KESN KVKX,,,,,,,1.7,1.7,,0.5,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/5/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/3/26,N1977E,KVKX,KVKX,KVKX 2W6 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
3/26/26,N1977E,KVKX,KVKX,KVKX KLNS KVKX,,,,,,,1.7,1.7,,1,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/4/26,N1977E,KVKX,2W5,KVKX 2W5,,,,,,,1.6,1.6,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
11/18/26,N1977E,KVKX,KVKX,KVKX KCGE KVKX,,,,,,,1,1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
6/25/26,N1977E,KVKX,KVKX,KVKX 2W6 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,60,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
11/20/26,N1977E,KVKX,KCGE,KVKX KCGE,,,,,,,1.6,1.6,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2/23/26,N1977E,KVKX,W29,KVKX W29,,,,,,,1.6,1.6,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
7/3/26,N1977E,KVKX,KVKX,KVKX KANP KVKX,,,,,,,1.6,1.6,,0.5,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
4/9/26,N1977E,KVKX,W29,KVKX W29,,,,,,,1.6,1.6,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
11/5/26,N1977E,KVKX,W29,KVKX W29,,,,,,,1.6,1.6,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
2/6/26,N1977E,KVKX,KVKX,KVKX KRMN KVKX,,,,,,,1.7,1.7,,1.7,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
2/17/26,N1977E,KVKX,KVKX,KVKX W29 KVKX,,,,,,,1.6,1.6,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
7/8/26,N1977E,KVKX,CWD,KVKX CWD,,,,,,,1.6,1.6,,,,0.6,,,,,,,55,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1
10/6/26,N1977E,KVKX,KVKX,KVKX W50 KVKX,,,,,,,1.6,1.6,,0.5,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
